,sku,style,skushortname,size,bin,zone,inv_bucket,soh,available_qty,commited_qty,picked_qty,hold_qty,unit_wac,inv_cost,sku_barcode,location,brand_name,uom
132,AUGUSTA-UNIVERSE-SUEDE-10,AUGUSTA-UNIVERSE-SUEDE-10,Augusta-Universe-Suede-10,10/44,9.7,Saleable Zone,good,2,2,0,0,0,25,50,8907928280458,Warehouse,Thomas Crick,Pcs
133,AUGUSTA-UNIVERSE-SUEDE-10,AUGUSTA-UNIVERSE-SUEDE-10,Augusta-Universe-Suede-10,10/44,TC-R,SALZON2,good,100,100,0,0,0,25,2500,8907928280458,Warehouse,Thomas Crick,Pcs
134,AUGUSTA-UNIVERSE-SUEDE-11,AUGUSTA-UNIVERSE-SUEDE-11,Augusta-Universe-Suede-11,11/45,9.7,Saleable Zone,good,5,5,0,0,0,25,125,8907928280441,Warehouse,Thomas Crick,Pcs
135,AUGUSTA-UNIVERSE-SUEDE-11,AUGUSTA-UNIVERSE-SUEDE-11,Augusta-Universe-Suede-11,11/45,TC-R,SALZON2,good,70,70,0,0,0,25,1750,8907928280441,Warehouse,Thomas Crick,Pcs
136,AUGUSTA-UNIVERSE-SUEDE-12,AUGUSTA-UNIVERSE-SUEDE-12,Augusta-Universe-Suede-12,12/46,9.7,Saleable Zone,good,2,2,0,0,0,25,50,8907928280434,Warehouse,Thomas Crick,Pcs
137,AUGUSTA-UNIVERSE-SUEDE-12,AUGUSTA-UNIVERSE-SUEDE-12,Augusta-Universe-Suede-12,12/46,TC-R,SALZON2,good,30,30,0,0,0,25,750,8907928280434,Warehouse,Thomas Crick,Pcs
138,AUGUSTA-UNIVERSE-SUEDE-7,AUGUSTA-UNIVERSE-SUEDE-7,Augusta-Universe-Suede-7,07/41,TC-R,SALZON2,good,20,20,0,0,0,25,500,8907928280489,Warehouse,Thomas Crick,Pcs
139,AUGUSTA-UNIVERSE-SUEDE-8,AUGUSTA-UNIVERSE-SUEDE-8,Augusta-Universe-Suede-8,08/42,9.7,Saleable Zone,good,9,9,0,0,0,25,225,8907928280472,Warehouse,Thomas Crick,Pcs
140,AUGUSTA-UNIVERSE-SUEDE-8,AUGUSTA-UNIVERSE-SUEDE-8,Augusta-Universe-Suede-8,08/42,TC-R,SALZON2,good,60,60,0,0,0,25,1500,8907928280472,Warehouse,Thomas Crick,Pcs
141,AUGUSTA-UNIVERSE-SUEDE-9,AUGUSTA-UNIVERSE-SUEDE-9,Augusta-Universe-Suede-9,09/43,9.7,Saleable Zone,good,17,17,0,0,0,25,425,8907928280465,Warehouse,Thomas Crick,Pcs
142,AUGUSTA-UNIVERSE-SUEDE-9,AUGUSTA-UNIVERSE-SUEDE-9,Augusta-Universe-Suede-9,09/43,TC-R,SALZON2,good,100,100,0,0,0,25,2500,8907928280465,Warehouse,Thomas Crick,Pcs
143,AXEL-BLACK-SUEDE-10,AXEL-BLACK-SUEDE-10,Axel-Black-Suede-10,10/44,5.5,Saleable Zone,good,17,17,0,0,0,25,425,8907928281356,Warehouse,Off The Hook,Pcs
144,AXEL-BLACK-SUEDE-11,AXEL-BLACK-SUEDE-11,Axel-Black-Suede-11,11/45,5.5,Saleable Zone,good,16,16,0,0,0,25,400,8907928281349,Warehouse,Off The Hook,Pcs
145,AXEL-BLACK-SUEDE-12,AXEL-BLACK-SUEDE-12,Axel-Black-Suede-12,12/46,5.5,Saleable Zone,good,10,10,0,0,0,25,250,8907928281332,Warehouse,Off The Hook,Pcs
146,AXEL-BLACK-SUEDE-7,AXEL-BLACK-SUEDE-7,Axel-Black-Suede-7,07/41,5.5,Saleable Zone,good,3,3,0,0,0,25,75,8907928281387,Warehouse,Off The Hook,Pcs
147,AXEL-BLACK-SUEDE-7,AXEL-BLACK-SUEDE-7,Axel-Black-Suede-7,07/41,OTH-R,SALZON2,good,10,10,0,0,0,25,250,8907928281387,Warehouse,Off The Hook,Pcs
148,AXEL-BLACK-SUEDE-8,AXEL-BLACK-SUEDE-8,Axel-Black-Suede-8,08/42,5.5,Saleable Zone,good,8,8,0,0,0,25,200,8907928281370,Warehouse,Off The Hook,Pcs
149,AXEL-BLACK-SUEDE-9,AXEL-BLACK-SUEDE-9,Axel-Black-Suede-9,09/43,5.5,Saleable Zone,good,11,11,0,0,0,25,275,8907928281363,Warehouse,Off The Hook,Pcs
150,BAKER-BLACK-03,BAKER-BLACK-03,Baker-Black-03,03,8.5,Saleable Zone,good,16,16,0,0,0,41.99,671.84,8907928290778,Warehouse,Off The Hook,Pcs
151,BAKER-BLACK-03,BAKER-BLACK-03,Baker-Black-03,03,OTH-R,SALZON2,good,9,9,0,0,0,41.99,377.91,8907928290778,Warehouse,Off The Hook,Pcs
152,BAKER-BLACK-04,BAKER-BLACK-04,Baker-Black-04,04,8.5,Saleable Zone,good,11,11,0,0,0,41.99,461.89,8907928290792,Warehouse,Off The Hook,Pcs
153,BAKER-BLACK-05,BAKER-BLACK-05,Baker-Black-05,05,8.5,Saleable Zone,good,6,6,0,0,0,41.99,251.94,8907928290815,Warehouse,Off The Hook,Pcs
154,BAKER-BLACK-06,BAKER-BLACK-06,Baker-Black-06,06,8.5,Saleable Zone,good,5,5,0,0,0,41.99,209.95,8907928290839,Warehouse,Off The Hook,Pcs
155,BAKER-BLACK-07,BAKER-BLACK-07,Baker-Black-07,07,8.5,Saleable Zone,good,15,15,0,0,0,41.99,629.85,8907928290853,Warehouse,Off The Hook,Pcs
156,BAKER-BLACK-08,BAKER-BLACK-08,Baker-Black-08,08,8.5,Saleable Zone,good,17,17,0,0,0,41.99,713.83,8907928290877,Warehouse,Off The Hook,Pcs
157,BAKER-BLACK-08,BAKER-BLACK-08,Baker-Black-08,08,OTH-R,SALZON2,good,9,9,0,0,0,41.99,377.91,8907928290877,Warehouse,Off The Hook,Pcs
158,BAKER-LEMON-YELLOW-03,BAKER-LEMON-YELLOW-03,Baker-Lemon-Yellow-03,03,10.5,Saleable Zone,good,19,19,0,0,0,41.99,797.81,8907928290884,Warehouse,Off The Hook,Pcs
159,BAKER-LEMON-YELLOW-04,BAKER-LEMON-YELLOW-04,Baker-Lemon-Yellow-04,04,10.5,Saleable Zone,good,17,17,0,0,0,41.99,713.83,8907928290907,Warehouse,Off The Hook,Pcs
160,BAKER-LEMON-YELLOW-05,BAKER-LEMON-YELLOW-05,Baker-Lemon-Yellow-05,05,10.5,Saleable Zone,good,16,16,0,0,0,41.99,671.84,8907928290921,Warehouse,Off The Hook,Pcs
161,BAKER-LEMON-YELLOW-06,BAKER-LEMON-YELLOW-06,Baker-Lemon-Yellow-06,06,10.5,Saleable Zone,good,11,11,0,0,0,41.99,461.89,8907928290945,Warehouse,Off The Hook,Pcs
162,BAKER-LEMON-YELLOW-07,BAKER-LEMON-YELLOW-07,Baker-Lemon-Yellow-07,07,10.5,Saleable Zone,good,10,10,0,0,0,41.99,419.9,8907928290969,Warehouse,Off The Hook,Pcs
163,BAKER-LEMON-YELLOW-08,BAKER-LEMON-YELLOW-08,Baker-Lemon-Yellow-08,08,10.5,Saleable Zone,good,9,9,0,0,0,41.99,377.91,8907928290983,Warehouse,Off The Hook,Pcs
164,BAKER-LEMON-YELLOW-08,BAKER-LEMON-YELLOW-08,Baker-Lemon-Yellow-08,08,OTH-R,SALZON2,good,1,1,0,0,0,41.99,41.99,8907928290983,Warehouse,Off The Hook,Pcs
165,BAKER-RED-03,BAKER-RED-03,Baker-Red-03,03,10.17,Saleable Zone,good,18,18,0,0,0,41.99,755.82,8907928290662,Warehouse,Off The Hook,Pcs
166,BAKER-RED-03,BAKER-RED-03,Baker-Red-03,03,OTH-R,SALZON2,good,8,8,0,0,0,41.99,335.92,8907928290662,Warehouse,Off The Hook,Pcs
167,BAKER-RED-04,BAKER-RED-04,Baker-Red-04,04,10.17,Saleable Zone,good,13,13,0,0,0,41.99,545.87,8907928290686,Warehouse,Off The Hook,Pcs
168,BAKER-RED-05,BAKER-RED-05,Baker-Red-05,05,10.17,Saleable Zone,good,18,18,0,0,0,41.99,755.82,8907928290709,Warehouse,Off The Hook,Pcs
169,BAKER-RED-06,BAKER-RED-06,Baker-Red-06,06,10.17,Saleable Zone,good,14,14,0,0,0,41.99,587.86,8907928290723,Warehouse,Off The Hook,Pcs
170,BAKER-RED-07,BAKER-RED-07,Baker-Red-07,07,10.17,Saleable Zone,good,10,10,0,0,0,41.99,419.9,8907928290747,Warehouse,Off The Hook,Pcs
171,BAKER-RED-08,BAKER-RED-08,Baker-Red-08,08,10.17,Saleable Zone,good,16,15,1,0,0,41.99,671.84,8907928290761,Warehouse,Off The Hook,Pcs
172,BAMFORD-BLACK-10,BAMFORD-BLACK-10,Bamford-Black-10,10/44,TC-R,SALZON2,good,87,87,0,0,0,8,696,8904309512290,Warehouse,Red Tape,Pcs
173,BAMFORD-BLACK-11,BAMFORD-BLACK-11,Bamford-Black-11,11/45,6.12,Saleable Zone,good,1,1,0,0,0,8,8,8904309512283,Warehouse,Red Tape,Pcs
174,BAMFORD-BLACK-11,BAMFORD-BLACK-11,Bamford-Black-11,11/45,TC-R,SALZON2,good,125,125,0,0,0,8,1000,8904309512283,Warehouse,Red Tape,Pcs
175,BAMFORD-BLACK-12,BAMFORD-BLACK-12,Bamford-Black-12,12/46,6.12,Saleable Zone,good,15,15,0,0,0,8,120,8904309512276,Warehouse,Red Tape,Pcs
176,BAMFORD-BLACK-12,BAMFORD-BLACK-12,Bamford-Black-12,12/46,TC-R,SALZON2,good,100,100,0,0,0,8,800,8904309512276,Warehouse,Red Tape,Pcs
177,BAMFORD-BLACK-7,BAMFORD-BLACK-7,Bamford-Black-7,07/41,6.12,Saleable Zone,good,11,11,0,0,0,8,88,8904309512320,Warehouse,Red Tape,Pcs
178,BAMFORD-BLACK-7,BAMFORD-BLACK-7,Bamford-Black-7,07/41,TC-R,SALZON2,good,172,172,0,0,0,8,1376,8904309512320,Warehouse,Red Tape,Pcs
179,BAMFORD-BLACK-8,BAMFORD-BLACK-8,Bamford-Black-8,08/42,6.12,Saleable Zone,good,62,62,0,0,0,8,496,8904309512313,Warehouse,Red Tape,Pcs
180,BAMFORD-BLACK-8,BAMFORD-BLACK-8,Bamford-Black-8,08/42,TC-R,SALZON2,good,170,170,0,0,0,8,1360,8904309512313,Warehouse,Red Tape,Pcs
181,BAMFORD-BLACK-9,BAMFORD-BLACK-9,Bamford-Black-9,09/43,6.12,Saleable Zone,good,1,1,0,0,0,8,8,8904309512306,Warehouse,Red Tape,Pcs
182,BAMFORD-BLACK-9,BAMFORD-BLACK-9,Bamford-Black-9,09/43,TC-R,SALZON2,good,228,228,0,0,0,8,1824,8904309512306,Warehouse,Red Tape,Pcs
183,BAMFORD-WOOD-10,BAMFORD-WOOD-10,Bamford-Wood-10,10/44,9.9,Saleable Zone,good,9,8,1,0,0,9.371,84.33,8904309509375,Warehouse,Red Tape,Pcs
184,BAMFORD-WOOD-11,BAMFORD-WOOD-11,Bamford-Wood-11,11/45,9.9,Saleable Zone,good,1,1,0,0,0,9.2,9.2,8904309509368,Warehouse,Red Tape,Pcs
185,BAMFORD-WOOD-11,BAMFORD-WOOD-11,Bamford-Wood-11,11/45,TC-R,SALZON2,good,30,30,0,0,0,9.2,276,8904309509368,Warehouse,Red Tape,Pcs
186,BAMFORD-WOOD-12,BAMFORD-WOOD-12,Bamford-Wood-12,12/46,9.9,Saleable Zone,good,2,2,0,0,0,9.6,19.2,8904309509351,Warehouse,Red Tape,Pcs
187,BAMFORD-WOOD-12,BAMFORD-WOOD-12,Bamford-Wood-12,12/46,TC-R,SALZON2,good,20,20,0,0,0,9.6,192,8904309509351,Warehouse,Red Tape,Pcs
188,BAMFORD-WOOD-7,BAMFORD-WOOD-7,Bamford-Wood-7,07/41,9.9,Saleable Zone,good,22,22,0,0,0,8.686,191.09,8904309509405,Warehouse,Red Tape,Pcs
189,BAMFORD-WOOD-7,BAMFORD-WOOD-7,Bamford-Wood-7,07/41,TC-R,SALZON2,good,10,10,0,0,0,8.686,86.86,8904309509405,Warehouse,Red Tape,Pcs
190,BAMFORD-WOOD-8,BAMFORD-WOOD-8,Bamford-Wood-8,08/42,9.9,Saleable Zone,good,5,5,0,0,0,9.067,45.33,8904309509399,Warehouse,Red Tape,Pcs
191,BAMFORD-WOOD-8,BAMFORD-WOOD-8,Bamford-Wood-8,08/42,TC-R,SALZON2,good,20,20,0,0,0,9.067,181.34,8904309509399,Warehouse,Red Tape,Pcs
192,BANK-BLACK-03,BANK-BLACK-03,Bank-Black-03,03/37,5.10,Saleable Zone,good,38,38,0,0,0,20.99,797.62,8904309523838,Warehouse,Off The Hook,Pcs
193,BANK-BLACK-03,BANK-BLACK-03,Bank-Black-03,03/37,OTH-R,SALZON2,good,210,210,0,0,0,20.99,4407.9,8904309523838,Warehouse,Off The Hook,Pcs
194,BANK-BLACK-04,BANK-BLACK-04,Bank-Black-04,04/38,5.10,Saleable Zone,good,12,12,0,0,0,20.99,251.88,8904309523821,Warehouse,Off The Hook,Pcs
195,BANK-BLACK-04,BANK-BLACK-04,Bank-Black-04,04/38,OTH-R,SALZON2,good,350,350,0,0,0,20.99,7346.5,8904309523821,Warehouse,Off The Hook,Pcs
196,BANK-BLACK-05,BANK-BLACK-05,Bank-Black-05,05/39,5.10,Saleable Zone,good,32,32,0,0,0,20.99,671.68,8904309523814,Warehouse,Off The Hook,Pcs
197,BANK-BLACK-05,BANK-BLACK-05,Bank-Black-05,05/39,OTH-R,SALZON2,good,480,480,0,0,0,20.99,10075.2,8904309523814,Warehouse,Off The Hook,Pcs
198,BANK-BLACK-06,BANK-BLACK-06,Bank-Black-06,06/40,5.10,Saleable Zone,good,45,45,0,0,0,20.99,944.55,8904309523807,Warehouse,Off The Hook,Pcs
199,BANK-BLACK-06,BANK-BLACK-06,Bank-Black-06,06/40,OTH-R,SALZON2,good,460,460,0,0,0,20.99,9655.4,8904309523807,Warehouse,Off The Hook,Pcs
200,BANK-BLACK-07,BANK-BLACK-07,Bank-Black-07,07/41,5.10,Saleable Zone,good,27,27,0,0,0,20.99,566.73,8904309523791,Warehouse,Off The Hook,Pcs
201,BANK-BLACK-07,BANK-BLACK-07,Bank-Black-07,07/41,OTH-R,SALZON2,good,400,400,0,0,0,20.99,8396,8904309523791,Warehouse,Off The Hook,Pcs
202,BANK-BLACK-08,BANK-BLACK-08,Bank-Black-08,08/42,5.10,Saleable Zone,good,39,39,0,0,0,20.99,818.61,8904309523784,Warehouse,Off The Hook,Pcs
203,BANK-BLACK-08,BANK-BLACK-08,Bank-Black-08,08/42,OTH-R,SALZON2,good,180,180,0,0,0,20.99,3778.2,8904309523784,Warehouse,Off The Hook,Pcs
204,BANKS-BLACK-10,BANKS-BLACK-10,Banks-Black-10,10/44,1.3,Saleable Zone,good,1,1,0,0,0,20.99,20.99,8904309518223,Warehouse,Thomas Crick,Pcs
205,BANKS-BLACK-10,BANKS-BLACK-10,Banks-Black-10,10/44,TC-R,SALZON2,good,110,110,0,0,0,20.99,2308.9,8904309518223,Warehouse,Thomas Crick,Pcs
206,BANKS-BLACK-11,BANKS-BLACK-11,Banks-Black-11,11/45,1.3,Saleable Zone,good,9,9,0,0,0,20.99,188.91,8904309518216,Warehouse,Thomas Crick,Pcs
207,BANKS-BLACK-11,BANKS-BLACK-11,Banks-Black-11,11/45,TC-R,SALZON2,good,160,160,0,0,0,20.99,3358.4,8904309518216,Warehouse,Thomas Crick,Pcs
208,BANKS-BLACK-12,BANKS-BLACK-12,Banks-Black-12,12/46,1.3,Saleable Zone,good,7,7,0,0,0,20.99,146.93,8904309518209,Warehouse,Thomas Crick,Pcs
209,BANKS-BLACK-12,BANKS-BLACK-12,Banks-Black-12,12/46,TC-R,SALZON2,good,120,120,0,0,0,20.99,2518.8,8904309518209,Warehouse,Thomas Crick,Pcs
210,BANKS-BLACK-7,BANKS-BLACK-7,Banks-Black-7,07/41,1.3,Saleable Zone,good,2,2,0,0,0,20.99,41.98,8904309518254,Warehouse,Thomas Crick,Pcs
211,BANKS-BLACK-7,BANKS-BLACK-7,Banks-Black-7,07/41,TC-R,SALZON2,good,120,120,0,0,0,20.99,2518.8,8904309518254,Warehouse,Thomas Crick,Pcs
212,BANKS-BLACK-8,BANKS-BLACK-8,Banks-Black-8,08/42,1.3,Saleable Zone,good,14,14,0,0,0,20.99,293.86,8904309518247,Warehouse,Thomas Crick,Pcs
213,BANKS-BLACK-8,BANKS-BLACK-8,Banks-Black-8,08/42,TC-R,SALZON2,good,160,160,0,0,0,20.99,3358.4,8904309518247,Warehouse,Thomas Crick,Pcs
214,BATEMAN-BLACK-10,BATEMAN-BLACK-10,Bateman-Black-10,10/44,10.8,Saleable Zone,good,1,1,0,0,0,9.6,9.6,8904309502734,Warehouse,Red Tape,Pcs
215,BATEMAN-BLACK-10,BATEMAN-BLACK-10,Bateman-Black-10,10/44,TC-R,SALZON2,good,260,260,0,0,0,9.6,2496,8904309502734,Warehouse,Red Tape,Pcs
216,BATEMAN-BLACK-11,BATEMAN-BLACK-11,Bateman-Black-11,11/45,TC-R,SALZON2,good,370,370,0,0,0,9.6,3552,8904309502727,Warehouse,Red Tape,Pcs
217,BATEMAN-BLACK-12,BATEMAN-BLACK-12,Bateman-Black-12,12/46,10.8,Saleable Zone,good,6,6,0,0,0,9.6,57.6,8904309502710,Warehouse,Red Tape,Pcs
218,BATEMAN-BLACK-12,BATEMAN-BLACK-12,Bateman-Black-12,12/46,TC-R,SALZON2,good,440,440,0,0,0,9.6,4224,8904309502710,Warehouse,Red Tape,Pcs
219,BATEMAN-BLACK-7,BATEMAN-BLACK-7,Bateman-Black-7,07/41,TC-R,SALZON2,good,230,230,0,0,0,9.6,2208,8904309502765,Warehouse,Red Tape,Pcs
220,BATEMAN-BLACK-8,BATEMAN-BLACK-8,Bateman-Black-8,08/42,10.8,Saleable Zone,good,19,19,0,0,0,9.6,182.4,8904309502758,Warehouse,Red Tape,Pcs
221,BATEMAN-BLACK-8,BATEMAN-BLACK-8,Bateman-Black-8,08/42,TC-R,SALZON2,good,80,80,0,0,0,9.6,768,8904309502758,Warehouse,Red Tape,Pcs
222,BATEMAN-TAN-12,BATEMAN-TAN-12,Bateman-Tan-12,12/46,11.8,Saleable Zone,good,16,16,0,0,0,9.6,153.6,8904309502789,Warehouse,Red Tape,Pcs
223,BATEMAN-TAN-12,BATEMAN-TAN-12,Bateman-Tan-12,12/46,TC-R,SALZON2,good,60,60,0,0,0,9.6,576,8904309502789,Warehouse,Red Tape,Pcs
224,BATEMAN-TAN-7,BATEMAN-TAN-7,Bateman-Tan-7,07/41,11.8,Saleable Zone,good,1,1,0,0,0,9.6,9.6,8904309502833,Warehouse,Red Tape,Pcs
225,BATEMAN-TAN-7,BATEMAN-TAN-7,Bateman-Tan-7,07/41,TC-R,SALZON2,good,96,96,0,0,0,9.6,921.6,8904309502833,Warehouse,Red Tape,Pcs
226,BATEMAN-TAN-8,BATEMAN-TAN-8,Bateman-Tan-8,08/42,11.8,Saleable Zone,good,9,9,0,0,0,9.6,86.4,8904309502826,Warehouse,Red Tape,Pcs
227,BATEMAN-TAN-8,BATEMAN-TAN-8,Bateman-Tan-8,08/42,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8904309502826,Warehouse,Red Tape,Pcs
228,BATEMAN-TAN-8,BATEMAN-TAN-8,Bateman-Tan-8,08/42,TC-R,SALZON2,good,92,92,0,0,0,9.6,883.2,8904309502826,Warehouse,Red Tape,Pcs
229,BATEMAN-TAN-9,BATEMAN-TAN-9,Bateman-Tan-9,09/43,11.8,Saleable Zone,good,2,2,0,0,0,9.6,19.2,8904309502819,Warehouse,Red Tape,Pcs
230,BATEMAN-TAN-9,BATEMAN-TAN-9,Bateman-Tan-9,09/43,TC-R,SALZON2,good,10,10,0,0,0,9.6,96,8904309502819,Warehouse,Red Tape,Pcs
231,BEATRIX-BLACK-01,BEATRIX-BLACK-01,Beatrix-Black-01,01,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300668,Warehouse,Off The Hook,Pcs
232,BEATRIX-BLACK-02,BEATRIX-BLACK-02,Beatrix-Black-02,02,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300675,Warehouse,Off The Hook,Pcs
233,BEATRIX-BLACK-03,BEATRIX-BLACK-03,Beatrix-Black-03,03,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300682,Warehouse,Off The Hook,Pcs
234,BEATRIX-BLACK-04,BEATRIX-BLACK-04,Beatrix-Black-04,04,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300699,Warehouse,Off The Hook,Pcs
235,BEATRIX-BLACK-05,BEATRIX-BLACK-05,Beatrix-Black-05,05,8.15,Saleable Zone,good,3,3,0,0,0,11.22,33.66,8907928300705,Warehouse,Off The Hook,Pcs
236,BEATRIX-BLACK-05,BEATRIX-BLACK-05,Beatrix-Black-05,05,NEW,Saleable Zone,good,2,2,0,0,0,11.22,22.44,8907928300705,Warehouse,Off The Hook,Pcs
237,BEATRIX-BLACK-05,BEATRIX-BLACK-05,Beatrix-Black-05,05,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300705,Warehouse,Off The Hook,Pcs
238,BEATRIX-BLACK-06,BEATRIX-BLACK-06,Beatrix-Black-06,06,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300712,Warehouse,Off The Hook,Pcs
239,BEATRIX-BLACK-12,BEATRIX-BLACK-12,Beatrix-Black-12,12,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300644,Warehouse,Off The Hook,Pcs
240,BEATRIX-BLACK-13,BEATRIX-BLACK-13,Beatrix-Black-13,13,OTH-R,SALZON2,good,10,10,0,0,0,11.22,112.2,8907928300651,Warehouse,Off The Hook,Pcs
241,BELMONT-BROWN-7,BELMONT-BROWN-7,Belmont-Brown-7,07/41,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144272550,Warehouse,Red Tape,Pcs
242,BELMONT-TAN-8,BELMONT-TAN-8,Belmont-Tan-8,08/42,BADBIN,Damaged Items,In Process,1,1,0,0,0,9.6,9.6,8903144272635,Warehouse,Red Tape,Pcs
243,BOLAN-B-MUSK-SUEDE-1,BOLAN-B-MUSK-SUEDE-1,Bolan-B-Musk-Suede-1,01,OTH-R,SALZON2,good,60,60,0,0,0,13,780,8907928293656,Warehouse,Off The Hook,Pcs
244,BOLAN-B-MUSK-SUEDE-12,BOLAN-B-MUSK-SUEDE-12,Bolan-B-Musk-Suede-12,12,OTH-R,SALZON2,good,40,40,0,0,0,13,520,8907928293632,Warehouse,Off The Hook,Pcs
245,BOLAN-B-MUSK-SUEDE-13,BOLAN-B-MUSK-SUEDE-13,Bolan-B-Musk-Suede-13,13,OTH-R,SALZON2,good,40,40,0,0,0,13,520,8907928293649,Warehouse,Off The Hook,Pcs
246,BOLAN-B-MUSK-SUEDE-2,BOLAN-B-MUSK-SUEDE-2,Bolan-B-Musk-Suede-2,02,OTH-R,SALZON2,good,80,80,0,0,0,13,1040,8907928293663,Warehouse,Off The Hook,Pcs
247,BOLAN-B-MUSK-SUEDE-3,BOLAN-B-MUSK-SUEDE-3,Bolan-B-Musk-Suede-3,03,OTH-R,SALZON2,good,80,80,0,0,0,13,1040,8907928293670,Warehouse,Off The Hook,Pcs
248,BOLAN-B-MUSK-SUEDE-4,BOLAN-B-MUSK-SUEDE-4,Bolan-B-Musk-Suede-4,04,OTH-R,SALZON2,good,80,80,0,0,0,13,1040,8907928293687,Warehouse,Off The Hook,Pcs
249,BOLAN-B-MUSK-SUEDE-5,BOLAN-B-MUSK-SUEDE-5,Bolan-B-Musk-Suede-5,05,OTH-R,SALZON2,good,70,70,0,0,0,13,910,8907928293694,Warehouse,Off The Hook,Pcs
250,BOLAN-B-MUSK-SUEDE-6,BOLAN-B-MUSK-SUEDE-6,Bolan-B-Musk-Suede-6,06,OTH-R,SALZON2,good,50,50,0,0,0,13,650,8907928293700,Warehouse,Off The Hook,Pcs
251,BOLAN-B-TAN-SUEDE-1,BOLAN-B-TAN-SUEDE-1,Bolan-B-Tan-Suede-1,01,OTH-R,SALZON2,good,60,60,0,0,0,13,780,8907928294295,Warehouse,Off The Hook,Pcs
252,BOLAN-B-TAN-SUEDE-12,BOLAN-B-TAN-SUEDE-12,Bolan-B-Tan-Suede-12,12,OTH-R,SALZON2,good,40,40,0,0,0,13,520,8907928294271,Warehouse,Off The Hook,Pcs
253,BOLAN-B-TAN-SUEDE-13,BOLAN-B-TAN-SUEDE-13,Bolan-B-Tan-Suede-13,13,OTH-R,SALZON2,good,40,40,0,0,0,13,520,8907928294288,Warehouse,Off The Hook,Pcs
254,BOLAN-B-TAN-SUEDE-2,BOLAN-B-TAN-SUEDE-2,Bolan-B-Tan-Suede-2,02,OTH-R,SALZON2,good,80,80,0,0,0,13,1040,8907928294301,Warehouse,Off The Hook,Pcs
255,BOLAN-B-TAN-SUEDE-3,BOLAN-B-TAN-SUEDE-3,Bolan-B-Tan-Suede-3,03,OTH-R,SALZON2,good,80,80,0,0,0,13,1040,8907928294318,Warehouse,Off The Hook,Pcs
256,BOLAN-B-TAN-SUEDE-4,BOLAN-B-TAN-SUEDE-4,Bolan-B-Tan-Suede-4,04,OTH-R,SALZON2,good,80,80,0,0,0,13,1040,8907928294325,Warehouse,Off The Hook,Pcs
257,BOLAN-B-TAN-SUEDE-5,BOLAN-B-TAN-SUEDE-5,Bolan-B-Tan-Suede-5,05,OTH-R,SALZON2,good,70,70,0,0,0,13,910,8907928294332,Warehouse,Off The Hook,Pcs
258,BOLAN-B-TAN-SUEDE-6,BOLAN-B-TAN-SUEDE-6,Bolan-B-Tan-Suede-6,06,OTH-R,SALZON2,good,50,50,0,0,0,13,650,8907928294349,Warehouse,Off The Hook,Pcs
259,BOND-BLACK-03,BOND-BLACK-03,Bond-Black-03,03/37,5.8,Saleable Zone,good,28,28,0,0,0,20.99,587.72,8904309524613,Warehouse,Off The Hook,Pcs
260,BOND-BLACK-03.5,BOND-BLACK-03.5,Bond-Black-03.5,03.5,5.8,Saleable Zone,good,7,7,0,0,0,79.99,559.93,8907928283879,Warehouse,Off The Hook,Pcs
261,BOND-BLACK-03.5,BOND-BLACK-03.5,Bond-Black-03.5,03.5,OTH-R,SALZON2,good,10,10,0,0,0,79.99,799.9,8907928283879,Warehouse,Off The Hook,Pcs
262,BOND-BLACK-04,BOND-BLACK-04,Bond-Black-04,04/38,5.8,Saleable Zone,good,32,32,0,0,0,20.99,671.68,8904309524606,Warehouse,Off The Hook,Pcs
263,BOND-BLACK-05,BOND-BLACK-05,Bond-Black-05,05/39,5.8,Saleable Zone,good,12,12,0,0,0,20.99,251.88,8904309524590,Warehouse,Off The Hook,Pcs
264,BOND-BLACK-06,BOND-BLACK-06,Bond-Black-06,06/40,5.8,Saleable Zone,good,6,6,0,0,0,20.99,125.94,8904309524583,Warehouse,Off The Hook,Pcs
265,BOND-BLACK-06.5,BOND-BLACK-06.5,Bond-Black-06.5,06.5,5.8,Saleable Zone,good,11,11,0,0,0,79.99,879.89,8907928283909,Warehouse,Off The Hook,Pcs
266,BOND-BLACK-07,BOND-BLACK-07,Bond-Black-07,07/41,5.8,Saleable Zone,good,37,37,0,0,0,20.99,776.63,8904309524576,Warehouse,Off The Hook,Pcs
267,BOND-BLACK-08,BOND-BLACK-08,Bond-Black-08,08/42,5.8,Saleable Zone,good,35,35,0,0,0,20.99,734.65,8904309524569,Warehouse,Off The Hook,Pcs
268,BOYCIE-BLACK-10,BOYCIE-BLACK-10,Boycie-Black-10,10/44,TC-R,SALZON2,good,190,190,0,0,0,20.99,3988.1,8904309518292,Warehouse,Thomas Crick,Pcs
